latitude,stop_id,longitude,stop_name
45.9861677854114,3499,14.5713610438994,Škofljica žaga
45.9896493980787,3497,14.5665460739765,Škofljica Petkovšek
45.99733509165,3506,14.557580887441,Lavrica
46.0003370728329,3503,14.5553350992308,Lavrica pri Malči
46.0063029846471,3491,14.549358308207,Pod Hribom
46.0187265613968,3507,14.5432447533323,Rudnik
46.0236765791319,2028,14.5401874811351,Spodnji Rudnik
46.0283415248652,2026,14.5354591916259,Gornji Rudnik
46.0299221276014,2024,14.532655721019,Peruzzijeva
46.0321902788228,2022,14.52924188551,Akademija
46.03622560865,2020,14.5229852606273,Rakovnik
46.0393406347181,2018,14.5171085645323,Strelišče
46.0440087305618,2016,14.5113775201499,Privoz
46.0738537171375,2011,14.4865567638802,Slovenija avto
46.0767540512211,1907,14.4889747268173,Litostrojska
46.0804464528947,3641,14.4918072201637,Kovinarska
46.0538135256933,2065,14.5478810412379,ŠTEPANJSKO NASELJE
46.0477987299173,2063,14.5448415145015,Emona
46.048686027518,2061,14.5385547626929,Štepanja vas
46.051574636556,2059,14.5395596910308,Kodeljevo
46.0532800749137,2057,14.5329079230999,Jana Husa
46.0502893202748,2055,14.5264661162759,Glonarjeva
46.0489022481686,2053,14.5223698735479,Gornje Poljane
46.0524970098127,2049,14.5168527242346,Hrvatski trg
46.0530533396928,2047,14.5137765606089,Ilirska
46.0547360452192,2045,14.5063137855025,Tavčarjeva
46.0737811474814,2044,14.4850548474213,Šišenska
46.0717449040447,2042,14.4809774479051,Kneza Koclja
46.0697392773975,2040,14.4733813920661,Bratov Učakar
46.0721727685109,2038,14.4676912359921,Koseze
46.0739502116334,2036,14.4614593041291,Draveljska gmajna
46.0741445860599,2034,14.45286424872,Omersova
46.0741641610318,2032,14.4489268845816,Murkova
46.074700607212,2031,14.4437468732627,PODUTIK
46.0735555583435,2033,14.4500348271652,Murkova
46.0740682324078,2035,14.454199290376,Omersova
46.0737110332312,3261,14.4558888690389,Pod Kamno Gorico
46.0737654431551,2037,14.461609180508,Draveljska gmajna
46.072124031422,2039,14.4673609645689,Koseze
46.0698730895148,2041,14.4727939732586,Bratov Učakar
46.0714477548823,2043,14.4809568373857,Kneza Koclja
46.0541199976755,3309,14.5052983679243,Dalmatinova
46.0535979234662,2046,14.5074699497496,Turist
46.0528795585258,2048,14.5141083545737,Ilirska
46.0521860232111,2050,14.5178402366579,Hrvatski trg
46.0486676620314,2244,14.5207411189343,Roška
46.0487326038029,2054,14.5245678375734,Gornje Poljane
46.0505565109467,2056,14.5270949974698,Glonarjeva
46.0534490553296,2058,14.5339355788506,Jana Husa
46.0512200388844,2060,14.5391041111301,Kodeljevo
46.0479287229107,2062,14.539141192577,Štepanja vas
46.0474984725596,2064,14.5454590738668,Emona
46.1043078257781,2066,14.536491951893,ČRNUČE
46.0448634378802,2091,14.4865134291888,Stan in dom
46.0434445186122,2093,14.4814343274799,Glince
46.0422099163163,2095,14.4773615599551,Vič
46.0401675700556,2097,14.473203180215,Bonifacija
46.0368441633802,2253,14.4653790164028,Dolgi most
46.0370583059353,2254,14.4671790974108,Dolgi most
46.0397161487766,2098,14.4727181657083,Bonifacija
46.0421398444185,2096,14.4780545673349,Vič
46.0432357780323,2094,14.4821914599498,Glince
46.044401664897,2092,14.4861148282617,Stan in dom
46.0610219292677,2089,14.5077089966774,Razstavišče
46.0648973517199,2088,14.5090730833369,Astra
46.06942,2086,14.51042,Stadion
46.0747260644736,2084,14.5116842768961,Mercator
46.07735,2082,14.51221,Amzs
46.0822741463821,2080,14.5134640245604,Smelt
46.0860541515796,2078,14.5140151073556,Stožice
46.09064,2076,14.51398,Ruski car
46.0979880562185,3473,14.5171397111758,Ježica
46.1008107901197,2072,14.5219852697672,Sava
46.1012083782083,2070,14.5253262447597,Kolodvor Črnuče
46.10266,2068,14.53145,Rogovilc
46.10225,2067,14.52968,Rogovilc
46.1015457641637,2069,14.526211461955,Kolodvor Črnuče
46.1009611640019,2071,14.5218039346614,Sava
46.0975162283911,3472,14.5170408964945,Ježica
46.09022,2075,14.51384,Ruski car
46.0862351317798,2077,14.5138290303445,Stožice
46.0822915734937,2079,14.5130944086417,Smelt
46.07782,2081,14.51192,Amzs
46.0742667424902,2083,14.5111779382601,Mercator
46.06938,2085,14.51023,Stadion
46.0647389188896,2087,14.5084860025511,Astra
46.0607888162495,2090,14.5070188919119,Razstavišče
46.0611679873977,4510,14.513166538807,201012
46.03369140625,3352,14.4522756714304,Dolgi most Rotar
46.0321,3416,14.447189,Kozarje
46.029677,3354,14.439967,Na Gmajnici
46.0244979858398,3356,14.4215431213379,Radna
46.016627,3358,14.414541,Šolska
46.0102332786021,3667,14.4127375088554,Japelj
46.0019400561519,3669,14.4129830483664,Erbežnik
45.9959882797341,3671,14.4063954029495,Mostiček
45.9878578048631,3826,14.4024697651579,NOTRANJE GORICE
46.0596030795498,3336,14.5093692228477,Navje
46.0611179589993,3307,14.5134899323093,ŽELEZNA
46.0637341978335,1874,14.5117702100289,Bežigrad
46.088468380925,1859,14.4587585391091,PRŽAN
46.0853832906922,1861,14.4651328356827,Andreja Bitenca
46.0815100577848,1862,14.4694274912936,Plešičeva
46.0783920213723,1864,14.4717184718765,Čebelarska
46.073932320023,1866,14.4758989929015,Tržnica Koseze
46.0699732179614,1868,14.4804184082228,Zgornja Šiška
46.0675141042531,1870,14.4857786602125,Bolnica P. Držaja
46.0666307062578,1872,14.4901457775681,Na jami
46.063337242755,1875,14.5101806614003,Bežigrad
46.0645865836567,1877,14.5165665689864,Prekmurska
46.065866186599,1879,14.5230283655615,Savske stolpnice
46.065833148618,1881,14.5510579735067,Bratislavska
46.061852,2298,14.553738,Yulon
46.061921,1883,14.558216,Leskoškova
46.061968,1885,14.564377,Gzl
46.062026,1887,14.567524,Rog
46.062066,1889,14.571226,Letališka
46.0621538094006,1890,14.5732202133182,LETALIŠKA
46.0622142671473,1888,14.5701118255108,Letališka
46.062149,1886,14.566488,Rog
46.062134,1884,14.563411,Gzl
46.06205,1882,14.558657,Leskoškova
46.061986,2297,14.552712,Yulon
46.0661748219224,1880,14.5515032876908,Bratislavska
46.065797444571,1878,14.5217855318437,Savske stolpnice
46.0645765757045,1876,14.5158912218391,Prekmurska
46.0666625666718,1873,14.4897452389028,Na jami
46.0679190680763,1871,14.485504304584,Bolnica P. Držaja
46.0711072255671,1869,14.4784491185266,Zgornja Šiška
46.0743592966343,1867,14.4758692630004,Tržnica Koseze
46.0789262533192,1865,14.4715954707461,Čebelarska
46.0818567495464,1863,14.4696368664751,Plešičeva
46.0859041528413,1860,14.4651100051609,Andreja Bitenca
46.093735103828,2332,14.555810025269,BRNČIČEVA
46.0938797664379,2333,14.5525718253956,Slovenijales
46.0965950903672,2335,14.5461328227218,Cesta na Brod
46.0977519102331,2337,14.5422142160388,Obrtna cona
46.0979042125744,2339,14.5356621798438,Šlandrova
46.0985848889383,2341,14.5271842337291,Elma
46.0816800238783,1905,14.4852617844443,Ljubljanske brigade
46.0870563684513,1903,14.4796957407311,Tehnounion
46.0893348633412,1901,14.4773244519037,Imp
46.1008640530497,1899,14.4610139536294,Kosmačeva
46.1038913431465,1897,14.4628096087491,Na klancu
46.1091628228159,1895,14.4618896053543,Tabor
46.1124946205681,1894,14.4618801835576,Ob daljnovodu
46.118274172724,2288,14.4620329313273,Tacenski most
46.1201476268817,2290,14.4669464372034,Tacen
46.12334095462,2292,14.4769928356368,Šmartno
46.1256914497371,2293,14.4865820202575,Zg. Gameljne
46.1269597315082,2295,14.4942976127467,Rašica
46.1268015000902,2296,14.4970666067739,GAMELJNE
46.1271117235912,2294,14.4933497752674,Rašica
46.1258788350425,3371,14.4867167675502,Zg. Gameljne
46.1237547303633,2291,14.4778112389449,Šmartno
46.1202398123933,2289,14.466880563933,Tacen
46.1176434714006,2287,14.4616697217749,Tacenski most
46.1130392139322,1893,14.4617334498747,Ob daljnovodu
46.10834870673,1858,14.4616745846504,Tabor
46.10421603877,1896,14.4627572687125,Na klancu
46.1009023530574,1898,14.4607964902229,Kosmačeva
46.0890354971728,1900,14.4770886855179,Imp
46.0858335781574,1902,14.4803785080757,Tehnounion
46.0797538084623,1904,14.4866913944941,Ljubljanske brigade
46.1005768485914,3370,14.5212649454909,Sava
46.0983366746928,2342,14.5275079429496,Elma
46.09779540501,2340,14.5360097084519,Šlandrova
46.097300000303,2338,14.5433187221436,Obrtna cona
46.0960606197726,2336,14.5470074985983,Cesta na Brod
46.0935650658959,2334,14.5533908952253,Slovenijales
46.0267210645216,4459,14.4999100240264,BARJE P+R
46.0334289421751,1912,14.5019511368623,Pot na Rakovo jelšo
46.0372889190145,4457,14.5040512574862,Opekarska
46.0384535917753,1915,14.4999838811257,Murgle
46.0418212314252,1917,14.5001231726554,Ziherlova
46.0446703595961,2103,14.5007129425827,Mirje
46.0535822010773,2104,14.5190345536217,Poliklinika
46.0538213183786,2106,14.5398492793268,Ob sotočju
46.0535669144503,2108,14.548200669132,ŠTEPANJSKO NASELJE
46.0456223330086,2102,14.500669119305,Mirje
46.0405037688203,1916,14.4996355985021,Ziherlova
46.0378633192509,3572,14.5005157571694,Murgle
46.0371825623459,4458,14.5039434596521,Opekarska
46.0328981940404,1913,14.5014376009105,Pot na Rakovo jelšo
46.0521922899648,2107,14.5391744150322,Kodeljevo
46.0538088922616,2105,14.5195247598878,Poliklinika
46.0690964259996,2148,14.6048679805178,ZALOG
46.067198961327,2147,14.6084498528221,Saturnus
46.0657719866693,2145,14.6133417041208,Zeleni gaj
46.0607817707145,2143,14.6136752386467,Zadružni dom
46.0578285535522,2141,14.6062640384975,Silos
46.0569426256292,2139,14.6018958559998,Petrol
46.0540213634546,2137,14.5894131474561,Cesta na Vevče
46.0540736150412,2122,14.5825341543004,Polje
46.0547196858719,2120,14.576019820884,Studenec
46.0551790871287,2135,14.5659071731747,Chengdujska
46.0561815767354,2133,14.5608268973777,Osenjakova
46.056254518624,2131,14.5553811524467,Archinetova
46.0562549828926,2112,14.5495750133502,Pot na Fužine
46.048454284668,3314,14.519437789917,Roška
46.0446072780575,3315,14.5169512539615,Streliška
46.0978537585247,4430,14.5146341183969,JEŽICA P+R
46.0449877191722,3316,14.5183204559035,Streliška
46.0557930676559,2111,14.5419185875166,Zaloška
46.0559793120522,2130,14.5511274159203,Pot na Fužine
46.056019318024,2132,14.5567446524791,Archinetova
46.0555715988365,2134,14.5621699638457,Osenjakova
46.0548199178901,2119,14.5674585490773,Chengdujska
46.0544873028857,2121,14.5761047898288,Studenec
46.0536865835799,2136,14.5838588068776,Polje
46.0537870727057,2138,14.5896486316999,Cesta na Vevče
46.0566550070868,2140,14.6018387873034,Petrol
46.0577191531978,2142,14.6066721405823,Silos
46.0610685544933,2144,14.6137417404567,Zadružni dom
46.0663425852918,2146,14.6132242812701,Zeleni gaj
46.0791274024066,3524,14.5246136943398,CENTER STOŽICE P+R
46.0522134847809,3310,14.5102044360555,Zmajski most
46.0484020012933,2160,14.5299234236632,Pod Golovcem
46.046550417811,2163,14.5529696589914,Rast
46.0451824142776,2165,14.5604542338362,Hrušica
46.0444428781081,2167,14.5702847383715,Cesta v Bizovik
46.0429726608002,2169,14.5801006732324,Dobrunje
46.0418722607821,2171,14.5862769428865,Pošta Dobrunje
46.0411679981144,2173,14.5930155076351,Kpl
46.0400166148246,2175,14.5976815875312,Zadvor
46.0399630417283,2177,14.6032843599087,Cesta v Zavoglje
46.0373007576135,2178,14.6078301910186,Križišče Sostro
46.0318346539589,2179,14.6044300835047,SOSTRO
46.0373128024334,2100,14.608264279482,Križišče Sostro
46.040283078906,2176,14.6024928927269,Cesta v Zavoglje
46.0404717847642,2174,14.5973966706784,Zadvor
46.0415496010355,2172,14.5919722928302,Kpl
46.0420525254306,2170,14.5862106101539,Pošta Dobrunje
46.0432198441493,2168,14.5796107563175,Dobrunje
46.044648308075,2166,14.5699107187337,Cesta v Bizovik
46.045579741671,2164,14.5592465274681,Hrušica
46.0467650358979,2162,14.5527966953013,Rast
46.048018191623,2161,14.5375551922354,Štepanja vas
46.0485397859698,2159,14.5299335821447,Pod Golovcem
46.0515774565414,3311,14.5107176337077,Zmajski most
46.0653036134428,2331,14.5142398703514,Kržičeva
46.0684989225221,2330,14.5170917229402,Gasilska brigada
46.0725598758594,2328,14.5196174922125,Kardeljeva ploščad
46.0756108212601,3527,14.5203377135873,Božičeva
46.0763391628087,3523,14.5252065824273,Štajerska
46.075776496368,3526,14.520355679893,Božičeva
46.0717802316615,2327,14.519127204168,Kardeljeva ploščad
46.0683122204821,2329,14.5163895242491,Gasilska brigada
46.0630727786738,2150,14.5263063553858,Središka
46.064665777555,3478,14.5295005294853,Flajšmanova
46.0746909404647,2152,14.5637845561949,Hrastje
46.0778972251394,2154,14.5695140029539,Sneberje
46.0710467440893,3474,14.5800846631341,Zadobrova
46.0652393467374,2126,14.5825996585414,Novo Polje
46.0571865764195,2124,14.5834810774499,Polje-kolodvor
46.0547232015821,2157,14.583380305327,Polje
46.0495224354619,2158,14.5928518713427,VEVČE
46.0548817920223,2123,14.5836685964137,Polje
46.0574802116673,2125,14.5837636256577,Polje-kolodvor
46.0646594433519,2127,14.5830247871717,Novo Polje
46.0725441784032,3475,14.5804709387063,Zadobrova
46.0778165548515,2153,14.5690663487487,Sneberje
46.074654664111,2151,14.5633281342416,Hrastje
46.0625303856775,2149,14.5248530374981,Središka
46.095171,2221,14.503254,SAVLJE
46.0936096229744,2219,14.5107395210725,Kališnikov trg
46.0899877293292,2217,14.5121427492657,Čerinova
46.0900125259025,2215,14.5084696098982,7. septembra
46.0849519977653,2213,14.5075294684764,Gorjančeva
46.0824088609516,2211,14.5072916018955,Pohorskega bataljona
46.076962365076,2209,14.5056154640785,Brinje
46.0746816258463,2207,14.5045382628815,Vodovodna
46.0694200442557,2205,14.5033811152253,Podmilščakova
46.0652125914215,2203,14.5029670392812,Bratov Židan
46.0637332738403,2201,14.5047452664051,Parmova
46.0637352088869,2199,14.507314712315,Hranilniška
46.0500969106315,2197,14.4970181229667,Cankarjev dom
46.0511971984579,2195,14.4919779753942,Pod Rožnikom
46.0493868667932,2193,14.4874220959407,Študentsko naselje
46.0479019720208,2191,14.4819687322362,Rožna dolina
46.0466046027991,2225,14.4802774130743,Cesta XV
46.0451372022588,2189,14.4744900543158,Jamnikarjeva
46.0463661760391,2187,14.4690759204989,Viško polje
46.047409180621,2185,14.4643458194798,Podmornica
46.0466787750353,4465,14.4607255113331,Pot R. križa
46.0441140837363,4463,14.4614621298661,Ježkova
46.0411989476273,4461,14.4618753548968,Ivane Kobilca
46.0419496412537,4241,14.4595756677694,Cesta na Vrhovce
46.0440416528738,4243,14.4556140168472,704032
46.0475332730844,4468,14.453886931933,Brdo
46.051926,3331,14.448009,BOKALCE
46.0475082526743,4467,14.4535725215836,Brdo
46.0439071594799,2180,14.4552457075807,Vrhovci
46.0415242494591,4242,14.4596744824506,Cesta na Vrhovce
46.0419183625575,4462,14.4632048615173,Ivane Kobilca
46.0443142590762,4464,14.4617765402155,Ježkova
46.0471103820338,4466,14.4613363657263,Pot R. križa
46.0472638488987,2186,14.4650218068887,Podmornica
46.0459405458918,2188,14.4695828205199,Viško polje
46.0448326076806,2190,14.4752195167235,Jamnikarjeva
46.0459573556179,2226,14.4809096078738,Cesta XV
46.0477793973284,2192,14.4822085265935,Rožna dolina
46.0495360420264,2194,14.4884871017185,Študentsko naselje
46.0511154924379,2196,14.4922797762011,Pod Rožnikom
46.0510371818915,2198,14.4985177210652,Cankarjev dom
46.0638776016509,2200,14.5076000429589,Hranilniška
46.0638467697702,2202,14.5044379113636,Parmova
46.0654599623076,2204,14.5031369934877,Bratov Židan
46.0696646188722,2206,14.503734900294,Podmilščakova
46.075412353716,2208,14.5051744436035,Vodovodna
46.0779175872901,2210,14.5063455897371,Brinje
46.0820525723104,2212,14.5074840738995,Pohorskega bataljona
46.0860602839651,2214,14.5079036791005,Gorjančeva
46.0898229796124,2216,14.5086353966768,7. septembra
46.0902824219899,2218,14.5124448134791,Čerinova
46.0935912186703,2220,14.5111587770356,Kališnikov trg
46.1083941899974,3643,14.4365823315126,STANEŽIČE
46.1055273761085,3644,14.4428939529433,Dvor
46.104196431941,3646,14.4498289469367,Oval
46.108817317204,3529,14.4621417085981,804104
46.1137339140591,4234,14.4645665378416,Martinova
46.1157089089127,3653,14.4623895786085,Brod
46.1181432375917,3654,14.4613553114255,Tacenski most
46.1189162496211,3656,14.4517423584919,Kajakaška
46.1228579398975,3658,14.4458673765337,Vikrče
46.1288417702333,3660,14.4446277014417,Gostilna Kovač
46.135767955179,4447,14.4444660046905,Zavrh
46.1342628804347,3662,14.4385820395795,Sp. Pirniče
46.1374415996388,3664,14.4336862212811,KS Pirniče
46.1413572789396,3726,14.4266871659909,Zg. Pirniče
46.1435487186318,3721,14.4180555353374,Verje
46.1411917412587,3838,14.4110703526283,MEDVODE
46.1434113471726,3722,14.4176063776953,Verje
46.1409701247976,3665,14.4272800540784,Zg.  Pirniče
46.13752902742,3663,14.4333089288618,KS Pirniče
46.1342566352251,3661,14.4390311972216,Sp. Pirniče
46.1356867696309,4446,14.4439449818257,Zavrh
46.1286481492222,3659,14.4442863416337,Gostilna Kovač
46.1225268738193,3657,14.4455080504201,Vikrče
46.1186039006965,3655,14.4514908302123,Kajakaška
46.1154465205652,1891,14.4626231405824,BROD
46.1135152493032,1892,14.4643239927149,Martinova
46.1037277819299,3647,14.4487240191372,Oval
46.1061209792756,3645,14.4421303849518,Dvor
46.057853133483,4346,14.5100225205811,Kolodvor
46.0527835092103,4362,14.4878456497607,Svetčeva
46.0509884375769,4233,14.4786109686399,Večna pot
46.0526896915896,3477,14.4718466545505,Živalski vrt
46.067932950179,4365,14.4769670516699,Draga
46.0820482515233,2009,14.4966689597733,LITOSTROJ
46.0786304059576,4368,14.4974037243837,I.C. Šiška
46.072781524367,2306,14.495428416438,Tiki
46.0744557792793,2304,14.4997909001977,Mostovna
46.0763351988842,2302,14.5003913078894,Toplarna
46.0799316564267,4369,14.501603846278,Tovarna Lek
46.0759890599243,4373,14.5168612334377,Baragova
46.0763141555339,4372,14.5155047773587,Baragova
46.0793690268546,2300,14.5010738402604,TOVARNA LEK
46.0765221526591,2301,14.5002135465797,Toplarna
46.0742984465222,2303,14.4994673368048,Mostovna
46.0729595617098,2305,14.4951453995516,Tiki
46.0788585872766,4367,14.4980594945411,I.C. Šiška
46.0824451991428,4375,14.4962108189784,Litostroj
46.0678485376418,4364,14.4762573825955,Draga
46.0529961618898,3476,14.4712807159216,Živalski vrt
46.0512261159394,4374,14.4797518290507,Večna pot
46.0525646011794,4363,14.4880253128175,Svetčeva
46.0795024004748,2308,14.5367319984973,TOMAČEVO
46.0743922225175,2309,14.5315843856506,Nove Žale
46.0715438092827,4235,14.5292849338171,Na Žalah
46.0695306961881,2311,14.5273421781761,Tomačevska
46.0689677747977,3639,14.5258623525846,Kranjčeva
46.0672344350151,2313,14.5149228423992,Topniška
46.0418602385381,4456,14.5097395217379,Trnovo
46.0374530185592,1911,14.5047099987106,Veliki štradon
46.0331502007534,2315,14.5124860998746,Livada
46.0283243333925,2317,14.5116712282574,Ilovica
46.0244493799523,2319,14.5110600058389,Lahova pot
46.0198198672622,2321,14.5103365236176,Iški most
46.0151835136562,3570,14.5117994373386,Barje
46.0122268457141,3395,14.505982635347,Plečnikova cerkev
46.0094289461203,3398,14.499595613677,Berglezov Štradon
46.0076825338998,3399,14.4948794584353,Dornig
46.0059266764209,3402,14.4903609325562,Capuder
46.0022864580773,3403,14.4805782791121,Zidarjevec
46.0002205347651,3406,14.475942972246,Rutar
45.9976787165312,3407,14.4698344283141,Lipe
45.993997254183,3409,14.462540108207,Kozler
45.9915929008167,3411,14.4570783512796,Snoj
45.9761937812073,4435,14.422942370483,Podpeč 1
45.9737823859685,3413,14.4202474246307,Podpeč
45.9707726911857,3415,14.4348450479976,JEZERO
45.9718594574061,3800,14.4289700660395,O.š. Jezero
45.9739170510861,3414,14.4208582790239,Podpeč
45.9764881520891,4434,14.423678989016,Podpeč 1
45.9910418883632,3412,14.4580844643978,Snoj
45.9934462658223,3410,14.4630072321547,Kozler
45.99750341439,3408,14.471199867546,Lipe
46.0002174045193,3405,14.4766706076262,Rutar
46.0021862938895,3404,14.481656257453,Zidarjevec
46.0057013216667,3401,14.4907831407397,Capuder
46.0075072636593,3400,14.4959933693876,Dornig
46.0093538327583,3397,14.5001076533889,Berglezov Štradon
46.0118200011569,3396,14.5064946750589,Plečnikova cerkev
46.0149206439703,3571,14.5122216455221,Barje
46.0196012053216,2322,14.5106727296962,Iški most
46.0244871008917,2320,14.511304459977,Lahova pot
46.0287453037109,2318,14.5119981644784,Ilovica
46.0343603175769,2316,14.5113156846602,Livada
46.0378636579932,1910,14.5055322633425,Veliki štradon
46.0409531476367,1909,14.509281380943,TRNOVO
46.0670790150096,2314,14.5148355703627,Topniška
46.0692545747422,2312,14.5274983509624,Tomačevska
46.0716188375998,4236,14.529913754516,Na Žalah
46.074574781396,2310,14.5321195846937,Nove Žale
45.9370409541923,3694,14.5145615463104,Iška vas obrač.
45.9402311122851,3693,14.5116689710955,Iška vas
45.9442232502692,3783,14.5096118290949,Iška vas šola
45.9513920778158,3781,14.5121899939603,Kot
45.957156541879,3779,14.512603218991,Staje
45.9603643300592,3569,14.5181907400582,Ig
45.9588262440124,1978,14.5275691516245,Ig AP
