longitude,latitude,stop_id,stop_name,stop_buses
14.5167482582541,46.0574878665168,1973,Friškovec,"[{""route_group_number"": ""9"", ""int_id"": 336, ""route_name"": ""ŠTEPANJSKO NAS.;  arhiv"", ""parent_route_name"": ""TRNOVO - ŠTEPANJSKO NAS.""}, {""route_group_number"": ""12"", ""int_id"": 363, ""route_name"": ""VEVČE;  osnovna"", ""parent_route_name"": ""BEŽIGRAD - VEVČE""}, {""route_group_number"": ""2"", ""int_id"": 717, ""route_name"": ""ZELENA JAMA;  osnovna"", ""parent_route_name"": ""NOVE JARŠE - ZELENA JAMA""}, {""route_group_number"": ""25"", ""int_id"": 726, ""route_name"": ""ZADOBROVA;  osnovna"", ""parent_route_name"": ""MEDVODE - ZADOBROVA""}, {""route_group_number"": ""27"", ""int_id"": 731, ""route_name"": ""LETALIŠKA;  arhiv"", ""parent_route_name"": ""NS RUDNIK - BTC - LETALIŠKA""}, {""route_group_number"": ""27"", ""int_id"": 764, ""route_name"": ""K BTC-ATLANTIS;  osnovna"", ""parent_route_name"": ""K BAVARSKI DVOR - BTC-ATLANTIS""}, {""route_group_number"": ""27"", ""int_id"": 913, ""route_name"": ""B LETALIŠKA;  osnovna"", ""parent_route_name"": ""B BAVARSKI DVOR - BTC - LETALIŠKA""}, {""route_group_number"": ""27"", ""int_id"": 1575, ""route_name"": ""LETALIŠKA;  osnovna"", ""parent_route_name"": ""NS RUDNIK - BTC - LETALIŠKA""}, {""route_group_number"": ""9"", ""int_id"": 1586, ""route_name"": ""ŠTEPANJSKO NAS.;  osnovna"", ""parent_route_name"": ""BARJE P+R - ŠTEPANJSKO NAS.""}, {""route_group_number"": ""12"", ""int_id"": 1617, ""route_name"": ""D PODGORICA"", ""parent_route_name"": ""D BEŽIGRAD - PODGORICA""}, {""route_group_number"": ""12"", ""int_id"": 1632, ""route_name"": ""VEVČE;ŽALE"", ""parent_route_name"": ""BEŽIGRAD - VEVČE""}, {""route_group_number"": ""12"", ""int_id"": 1634, ""route_name"": ""D PODGORICA; ŽALE"", ""parent_route_name"": ""D BEŽIGRAD - PODGORICA""}]"
14.5211296660527,46.059471046818,1971,Viadukt,"[{""route_group_number"": ""12"", ""int_id"": 363, ""route_name"": ""VEVČE;  osnovna"", ""parent_route_name"": ""BEŽIGRAD - VEVČE""}, {""route_group_number"": ""2"", ""int_id"": 717, ""route_name"": ""ZELENA JAMA;  osnovna"", ""parent_route_name"": ""NOVE JARŠE - ZELENA JAMA""}, {""route_group_number"": ""27"", ""int_id"": 731, ""route_name"": ""LETALIŠKA;  arhiv"", ""parent_route_name"": ""NS RUDNIK - BTC - LETALIŠKA""}, {""route_group_number"": ""27"", ""int_id"": 764, ""route_name"": ""K BTC-ATLANTIS;  osnovna"", ""parent_route_name"": ""K BAVARSKI DVOR - BTC-ATLANTIS""}, {""route_group_number"": ""27"", ""int_id"": 913, ""route_name"": ""B LETALIŠKA;  osnovna"", ""parent_route_name"": ""B BAVARSKI DVOR - BTC - LETALIŠKA""}, {""route_group_number"": ""27"", ""int_id"": 1575, ""route_name"": ""LETALIŠKA;  osnovna"", ""parent_route_name"": ""NS RUDNIK - BTC - LETALIŠKA""}, {""route_group_number"": ""12"", ""int_id"": 1617, ""route_name"": ""D PODGORICA"", ""parent_route_name"": ""D BEŽIGRAD - PODGORICA""}, {""route_group_number"": ""12"", ""int_id"": 1632, ""route_name"": ""VEVČE;ŽALE"", ""parent_route_name"": ""BEŽIGRAD - VEVČE""}, {""route_group_number"": ""12"", ""int_id"": 1634, ""route_name"": ""D PODGORICA; ŽALE"", ""parent_route_name"": ""D BEŽIGRAD - PODGORICA""}]"
14.524853932852,46.0627649957494,1969,Savsko naselje,"[{""route_group_number"": ""2"", ""int_id"": 717, ""route_name"": ""ZELENA JAMA;  osnovna"", ""parent_route_name"": ""NOVE JARŠE - ZELENA JAMA""}, {""route_group_number"": ""12"", ""int_id"": 1632, ""route_name"": ""VEVČE;ŽALE"", ""parent_route_name"": ""BEŽIGRAD - VEVČE""}, {""route_group_number"": ""12"", ""int_id"": 1634, ""route_name"": ""D PODGORICA; ŽALE"", ""parent_route_name"": ""D BEŽIGRAD - PODGORICA""}]"
14.5276637870277,46.066898944631,1967,Žale,"[{""route_group_number"": ""7"", ""int_id"": 332, ""route_name"": ""NOVE JARŠE;  osnovna"", ""parent_route_name"": ""PRŽAN - NOVE JARŠE""}, {""route_group_number"": ""22"", ""int_id"": 341, ""route_name"": ""FUŽINE P+R;  osnovna"", ""parent_route_name"": ""KAMNA GORICA - FUŽINE P+R""}, {""route_group_number"": ""2"", ""int_id"": 717, ""route_name"": ""ZELENA JAMA;  osnovna"", ""parent_route_name"": ""NOVE JARŠE - ZELENA JAMA""}, {""route_group_number"": ""24"", ""int_id"": 790, ""route_name"": ""BTC ATLANTIS"", ""parent_route_name"": ""C. STOŽICE P+R - BTC ATLANTIS""}, {""route_group_number"": ""7"", ""int_id"": 972, ""route_name"": ""L LETALIŠKA;  osnovna"", ""parent_route_name"": ""L PRŽAN - LETALIŠKA""}, {""route_group_number"": ""24"", ""int_id"": 1222, ""route_name"": ""ŽALE;  osnovna"", ""parent_route_name"": ""BIZOVIK - ŽALE""}, {""route_group_number"": ""24"", ""int_id"": 1223, ""route_name"": ""BIZOVIK;  osnovna"", ""parent_route_name"": ""ŽALE - BIZOVIK""}, {""route_group_number"": ""12"", ""int_id"": 1632, ""route_name"": ""VEVČE;ŽALE"", ""parent_route_name"": ""BEŽIGRAD - VEVČE""}, {""route_group_number"": ""12"", ""int_id"": 1634, ""route_name"": ""D PODGORICA; ŽALE"", ""parent_route_name"": ""D BEŽIGRAD - PODGORICA""}, {""route_group_number"": ""10"", ""int_id"": 1642, ""route_name"": ""RUDNIK LIDL"", ""parent_route_name"": ""VIŽMARJE (LIDL) - NS RUDNIK (LIDL)""}]"
14.5290011802691,46.0656090130998,1965,Pokopališka,"[{""route_group_number"": ""7"", ""int_id"": 332, ""route_name"": ""NOVE JARŠE;  osnovna"", ""parent_route_name"": ""PRŽAN - NOVE JARŠE""}, {""route_group_number"": ""22"", ""int_id"": 341, ""route_name"": ""FUŽINE P+R;  osnovna"", ""parent_route_name"": ""KAMNA GORICA - FUŽINE P+R""}, {""route_group_number"": ""2"", ""int_id"": 717, ""route_name"": ""ZELENA JAMA;  osnovna"", ""parent_route_name"": ""NOVE JARŠE - ZELENA JAMA""}, {""route_group_number"": ""24"", ""int_id"": 790, ""route_name"": ""BTC ATLANTIS"", ""parent_route_name"": ""C. STOŽICE P+R - BTC ATLANTIS""}, {""route_group_number"": ""7"", ""int_id"": 972, ""route_name"": ""L LETALIŠKA;  osnovna"", ""parent_route_name"": ""L PRŽAN - LETALIŠKA""}, {""route_group_number"": ""24"", ""int_id"": 1223, ""route_name"": ""BIZOVIK;  osnovna"", ""parent_route_name"": ""ŽALE - BIZOVIK""}, {""route_group_number"": ""12"", ""int_id"": 1632, ""route_name"": ""VEVČE;ŽALE"", ""parent_route_name"": ""BEŽIGRAD - VEVČE""}, {""route_group_number"": ""12"", ""int_id"": 1634, ""route_name"": ""D PODGORICA; ŽALE"", ""parent_route_name"": ""D BEŽIGRAD - PODGORICA""}, {""route_group_number"": ""10"", ""int_id"": 1642, ""route_name"": ""RUDNIK LIDL"", ""parent_route_name"": ""VIŽMARJE (LIDL) - NS RUDNIK (LIDL)""}]"
14.5021824108121,46.0459610063461,2013,Križanke,"[{""route_group_number"": ""27"", ""int_id"": 730, ""route_name"": ""N.S. RUDNIK;  osnovna"", ""parent_route_name"": ""LETALIŠKA - BTC - NS RUDNIK""}, {""route_group_number"": ""2"", ""int_id"": 737, ""route_name"": ""NOVE JARŠE;  osnovna"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""20"", ""int_id"": 746, ""route_name"": ""FUŽINE P+R;  arhiv"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""11"", ""int_id"": 791, ""route_name"": ""B ZALOG;  osnovna"", ""parent_route_name"": ""B BEŽIGRAD - ZALOG""}, {""route_group_number"": ""11"", ""int_id"": 812, ""route_name"": ""ZALOG;  arhiv"", ""parent_route_name"": ""JEŽICA - ZALOG""}, {""route_group_number"": ""11"", ""int_id"": 866, ""route_name"": ""N ZALOG;  arhiv"", ""parent_route_name"": ""B BEŽIGRAD - ZALOG""}, {""route_group_number"": ""3"", ""int_id"": 909, ""route_name"": ""N RUDNIK;  osnovna"", ""parent_route_name"": ""N BAVARSKI DVOR - RUDNIK""}, {""route_group_number"": ""20"", ""int_id"": 999, ""route_name"": ""Z ZALOG;  arhiv"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""3"", ""int_id"": 1063, ""route_name"": ""N ŠKOFLJICA;  osnovna"", ""parent_route_name"": ""N BAVARSKI DVOR - ŠKOFLJICA""}, {""route_group_number"": ""3"", ""int_id"": 1096, ""route_name"": ""B ŠKOFLJICA;  osnovna"", ""parent_route_name"": ""B LITOSTROJ - ŠKOFLJICA""}, {""route_group_number"": ""3"", ""int_id"": 1098, ""route_name"": ""RUDNIK;  osnovna"", ""parent_route_name"": ""LITOSTROJ - RUDNIK""}, {""route_group_number"": ""3"", ""int_id"": 1099, ""route_name"": ""N RUDNIK;  osnovna"", ""parent_route_name"": ""LITOSTROJ - RUDNIK""}, {""route_group_number"": ""3"", ""int_id"": 1145, ""route_name"": ""G GROSUPLJE;  osnovna"", ""parent_route_name"": ""G BEŽIGRAD - GROSUPLJE""}, {""route_group_number"": ""19"", ""int_id"": 1176, ""route_name"": ""BARJE;  osnovna"", ""parent_route_name"": ""TOMAČEVO - BARJE""}, {""route_group_number"": ""2"", ""int_id"": 1551, ""route_name"": ""NOVE JARŠE;  arhiv"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""3"", ""int_id"": 1552, ""route_name"": ""B ŠKOFLJICA;  arhiv"", ""parent_route_name"": ""B LITOSTROJ - ŠKOFLJICA""}, {""route_group_number"": ""3"", ""int_id"": 1555, ""route_name"": ""G GROSUPLJE;  arhiv"", ""parent_route_name"": ""G BEŽIGRAD - GROSUPLJE""}, {""route_group_number"": ""3"", ""int_id"": 1557, ""route_name"": ""RUDNIK;  arhiv"", ""parent_route_name"": ""LITOSTROJ - RUDNIK""}, {""route_group_number"": ""3"", ""int_id"": 1558, ""route_name"": ""N RUDNIK;  arhiv"", ""parent_route_name"": ""LITOSTROJ - RUDNIK""}, {""route_group_number"": ""3"", ""int_id"": 1559, ""route_name"": ""N RUDNIK;  arhiv"", ""parent_route_name"": ""N BAVARSKI DVOR - RUDNIK""}, {""route_group_number"": ""3"", ""int_id"": 1560, ""route_name"": ""N ŠKOFLJICA;  arhiv"", ""parent_route_name"": ""N BAVARSKI DVOR - ŠKOFLJICA""}, {""route_group_number"": ""11"", ""int_id"": 1568, ""route_name"": ""ZALOG;  osnovna"", ""parent_route_name"": ""JEŽICA P+R - ZALOG""}, {""route_group_number"": ""27"", ""int_id"": 1572, ""route_name"": ""N.S. RUDNIK;  arhiv"", ""parent_route_name"": ""LETALIŠKA - BTC - NS RUDNIK""}, {""route_group_number"": ""19"", ""int_id"": 1580, ""route_name"": ""B JEZERO;  osnovna"", ""parent_route_name"": ""B TOMAČEVO - JEZERO""}, {""route_group_number"": ""19"", ""int_id"": 1582, ""route_name"": ""I IŠKA VAS;  osnovna"", ""parent_route_name"": ""I TOMAČEVO - IŠKA VAS""}, {""route_group_number"": ""19"", ""int_id"": 1585, ""route_name"": ""I IG A.P.;  osnovna"", ""parent_route_name"": ""I TOMAČEVO - IG AP""}]"
14.5064869358443,46.0457408698752,2015,Gornji trg,"[{""route_group_number"": ""27"", ""int_id"": 730, ""route_name"": ""N.S. RUDNIK;  osnovna"", ""parent_route_name"": ""LETALIŠKA - BTC - NS RUDNIK""}, {""route_group_number"": ""2"", ""int_id"": 737, ""route_name"": ""NOVE JARŠE;  osnovna"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""20"", ""int_id"": 746, ""route_name"": ""FUŽINE P+R;  arhiv"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""11"", ""int_id"": 791, ""route_name"": ""B ZALOG;  osnovna"", ""parent_route_name"": ""B BEŽIGRAD - ZALOG""}, {""route_group_number"": ""11"", ""int_id"": 812, ""route_name"": ""ZALOG;  arhiv"", ""parent_route_name"": ""JEŽICA - ZALOG""}, {""route_group_number"": ""11"", ""int_id"": 866, ""route_name"": ""N ZALOG;  arhiv"", ""parent_route_name"": ""B BEŽIGRAD - ZALOG""}, {""route_group_number"": ""3"", ""int_id"": 909, ""route_name"": ""N RUDNIK;  osnovna"", ""parent_route_name"": ""N BAVARSKI DVOR - RUDNIK""}, {""route_group_number"": ""20"", ""int_id"": 999, ""route_name"": ""Z ZALOG;  arhiv"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""3"", ""int_id"": 1063, ""route_name"": ""N ŠKOFLJICA;  osnovna"", ""parent_route_name"": ""N BAVARSKI DVOR - ŠKOFLJICA""}, {""route_group_number"": ""3"", ""int_id"": 1096, ""route_name"": ""B ŠKOFLJICA;  osnovna"", ""parent_route_name"": ""B LITOSTROJ - ŠKOFLJICA""}, {""route_group_number"": ""3"", ""int_id"": 1098, ""route_name"": ""RUDNIK;  osnovna"", ""parent_route_name"": ""LITOSTROJ - RUDNIK""}, {""route_group_number"": ""3"", ""int_id"": 1099, ""route_name"": ""N RUDNIK;  osnovna"", ""parent_route_name"": ""LITOSTROJ - RUDNIK""}, {""route_group_number"": ""3"", ""int_id"": 1145, ""route_name"": ""G GROSUPLJE;  osnovna"", ""parent_route_name"": ""G BEŽIGRAD - GROSUPLJE""}, {""route_group_number"": ""19"", ""int_id"": 1176, ""route_name"": ""BARJE;  osnovna"", ""parent_route_name"": ""TOMAČEVO - BARJE""}, {""route_group_number"": ""2"", ""int_id"": 1551, ""route_name"": ""NOVE JARŠE;  arhiv"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""3"", ""int_id"": 1552, ""route_name"": ""B ŠKOFLJICA;  arhiv"", ""parent_route_name"": ""B LITOSTROJ - ŠKOFLJICA""}, {""route_group_number"": ""3"", ""int_id"": 1555, ""route_name"": ""G GROSUPLJE;  arhiv"", ""parent_route_name"": ""G BEŽIGRAD - GROSUPLJE""}, {""route_group_number"": ""3"", ""int_id"": 1557, ""route_name"": ""RUDNIK;  arhiv"", ""parent_route_name"": ""LITOSTROJ - RUDNIK""}, {""route_group_number"": ""3"", ""int_id"": 1558, ""route_name"": ""N RUDNIK;  arhiv"", ""parent_route_name"": ""LITOSTROJ - RUDNIK""}, {""route_group_number"": ""3"", ""int_id"": 1559, ""route_name"": ""N RUDNIK;  arhiv"", ""parent_route_name"": ""N BAVARSKI DVOR - RUDNIK""}, {""route_group_number"": ""3"", ""int_id"": 1560, ""route_name"": ""N ŠKOFLJICA;  arhiv"", ""parent_route_name"": ""N BAVARSKI DVOR - ŠKOFLJICA""}, {""route_group_number"": ""11"", ""int_id"": 1568, ""route_name"": ""ZALOG;  osnovna"", ""parent_route_name"": ""JEŽICA P+R - ZALOG""}, {""route_group_number"": ""27"", ""int_id"": 1572, ""route_name"": ""N.S. RUDNIK;  arhiv"", ""parent_route_name"": ""LETALIŠKA - BTC - NS RUDNIK""}, {""route_group_number"": ""19"", ""int_id"": 1580, ""route_name"": ""B JEZERO;  osnovna"", ""parent_route_name"": ""B TOMAČEVO - JEZERO""}, {""route_group_number"": ""19"", ""int_id"": 1582, ""route_name"": ""I IŠKA VAS;  osnovna"", ""parent_route_name"": ""I TOMAČEVO - IŠKA VAS""}, {""route_group_number"": ""19"", ""int_id"": 1585, ""route_name"": ""I IG A.P.;  osnovna"", ""parent_route_name"": ""I TOMAČEVO - IG AP""}]"
14.5107649777746,46.0505445674127,3313,Krekov trg,"[{""route_group_number"": ""2"", ""int_id"": 737, ""route_name"": ""NOVE JARŠE;  osnovna"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""20"", ""int_id"": 746, ""route_name"": ""FUŽINE P+R;  arhiv"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""20"", ""int_id"": 999, ""route_name"": ""Z ZALOG;  arhiv"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""2"", ""int_id"": 1551, ""route_name"": ""NOVE JARŠE;  arhiv"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""19"", ""int_id"": 1574, ""route_name"": ""B TOMAČEVO;  arhiv2"", ""parent_route_name"": ""B JEZERO - TOMAČEVO""}]"
14.5156647031503,46.0500317413051,1984,Poljanska,"[{""route_group_number"": ""2"", ""int_id"": 737, ""route_name"": ""NOVE JARŠE;  osnovna"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""20"", ""int_id"": 746, ""route_name"": ""FUŽINE P+R;  arhiv"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""13"", ""int_id"": 936, ""route_name"": ""SOSTRO;  osnovna"", ""parent_route_name"": ""CENTER STOŽICE P+R - SOSTRO""}, {""route_group_number"": ""20"", ""int_id"": 999, ""route_name"": ""Z ZALOG;  arhiv"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""20"", ""int_id"": 1371, ""route_name"": ""FUŽINE P+R; osnovna"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""20"", ""int_id"": 1372, ""route_name"": ""Z ZALOG; osnovna"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""2"", ""int_id"": 1551, ""route_name"": ""NOVE JARŠE;  arhiv"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""13"", ""int_id"": 1615, ""route_name"": ""SOSTRO"", ""parent_route_name"": ""BEŽIGRAD - SOSTRO""}]"
14.5168919025372,46.0495752574493,3334,Ambrožev trg,"[{""route_group_number"": ""5"", ""int_id"": 346, ""route_name"": ""ŠTEPANJSKO NAS.;  osnovna"", ""parent_route_name"": ""PODUTIK - ŠTEPANJSKO NAS.""}, {""route_group_number"": ""2"", ""int_id"": 737, ""route_name"": ""NOVE JARŠE;  osnovna"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""20"", ""int_id"": 746, ""route_name"": ""FUŽINE P+R;  arhiv"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""5"", ""int_id"": 911, ""route_name"": ""N ŠTEPANJSKO NAS.;  osnovna"", ""parent_route_name"": ""N PODUTIK - ŠTEPANJSKO NAS.""}, {""route_group_number"": ""13"", ""int_id"": 936, ""route_name"": ""SOSTRO;  osnovna"", ""parent_route_name"": ""CENTER STOŽICE P+R - SOSTRO""}, {""route_group_number"": ""20"", ""int_id"": 999, ""route_name"": ""Z ZALOG;  arhiv"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""20"", ""int_id"": 1371, ""route_name"": ""FUŽINE P+R; osnovna"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""20"", ""int_id"": 1372, ""route_name"": ""Z ZALOG; osnovna"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""2"", ""int_id"": 1551, ""route_name"": ""NOVE JARŠE;  arhiv"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""13"", ""int_id"": 1615, ""route_name"": ""SOSTRO"", ""parent_route_name"": ""BEŽIGRAD - SOSTRO""}]"
14.5197080563576,46.0494182535155,3717,Roška,"[{""route_group_number"": ""2"", ""int_id"": 737, ""route_name"": ""NOVE JARŠE;  osnovna"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""20"", ""int_id"": 746, ""route_name"": ""FUŽINE P+R;  arhiv"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""11"", ""int_id"": 791, ""route_name"": ""B ZALOG;  osnovna"", ""parent_route_name"": ""B BEŽIGRAD - ZALOG""}, {""route_group_number"": ""11"", ""int_id"": 812, ""route_name"": ""ZALOG;  arhiv"", ""parent_route_name"": ""JEŽICA - ZALOG""}, {""route_group_number"": ""11"", ""int_id"": 866, ""route_name"": ""N ZALOG;  arhiv"", ""parent_route_name"": ""B BEŽIGRAD - ZALOG""}, {""route_group_number"": ""20"", ""int_id"": 999, ""route_name"": ""Z ZALOG;  arhiv"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""20"", ""int_id"": 1371, ""route_name"": ""FUŽINE P+R; osnovna"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""20"", ""int_id"": 1372, ""route_name"": ""Z ZALOG; osnovna"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""2"", ""int_id"": 1551, ""route_name"": ""NOVE JARŠE;  arhiv"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""11"", ""int_id"": 1568, ""route_name"": ""ZALOG;  osnovna"", ""parent_route_name"": ""JEŽICA P+R - ZALOG""}]"
14.5209650400139,46.0523047836622,1986,Klinični center,"[{""route_group_number"": ""9"", ""int_id"": 336, ""route_name"": ""ŠTEPANJSKO NAS.;  arhiv"", ""parent_route_name"": ""TRNOVO - ŠTEPANJSKO NAS.""}, {""route_group_number"": ""25"", ""int_id"": 726, ""route_name"": ""ZADOBROVA;  osnovna"", ""parent_route_name"": ""MEDVODE - ZADOBROVA""}, {""route_group_number"": ""2"", ""int_id"": 737, ""route_name"": ""NOVE JARŠE;  osnovna"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""20"", ""int_id"": 746, ""route_name"": ""FUŽINE P+R;  arhiv"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""11"", ""int_id"": 791, ""route_name"": ""B ZALOG;  osnovna"", ""parent_route_name"": ""B BEŽIGRAD - ZALOG""}, {""route_group_number"": ""11"", ""int_id"": 812, ""route_name"": ""ZALOG;  arhiv"", ""parent_route_name"": ""JEŽICA - ZALOG""}, {""route_group_number"": ""11"", ""int_id"": 866, ""route_name"": ""N ZALOG;  arhiv"", ""parent_route_name"": ""B BEŽIGRAD - ZALOG""}, {""route_group_number"": ""20"", ""int_id"": 999, ""route_name"": ""Z ZALOG;  arhiv"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""20"", ""int_id"": 1371, ""route_name"": ""FUŽINE P+R; osnovna"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""20"", ""int_id"": 1372, ""route_name"": ""Z ZALOG; osnovna"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""2"", ""int_id"": 1551, ""route_name"": ""NOVE JARŠE;  arhiv"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""11"", ""int_id"": 1568, ""route_name"": ""ZALOG;  osnovna"", ""parent_route_name"": ""JEŽICA P+R - ZALOG""}, {""route_group_number"": ""9"", ""int_id"": 1586, ""route_name"": ""ŠTEPANJSKO NAS.;  osnovna"", ""parent_route_name"": ""BARJE P+R - ŠTEPANJSKO NAS.""}]"
14.5289485995372,46.0542549933401,1988,Bolnica,"[{""route_group_number"": ""9"", ""int_id"": 336, ""route_name"": ""ŠTEPANJSKO NAS.;  arhiv"", ""parent_route_name"": ""TRNOVO - ŠTEPANJSKO NAS.""}, {""route_group_number"": ""25"", ""int_id"": 726, ""route_name"": ""ZADOBROVA;  osnovna"", ""parent_route_name"": ""MEDVODE - ZADOBROVA""}, {""route_group_number"": ""2"", ""int_id"": 737, ""route_name"": ""NOVE JARŠE;  osnovna"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""20"", ""int_id"": 746, ""route_name"": ""FUŽINE P+R;  arhiv"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""11"", ""int_id"": 791, ""route_name"": ""B ZALOG;  osnovna"", ""parent_route_name"": ""B BEŽIGRAD - ZALOG""}, {""route_group_number"": ""11"", ""int_id"": 812, ""route_name"": ""ZALOG;  arhiv"", ""parent_route_name"": ""JEŽICA - ZALOG""}, {""route_group_number"": ""11"", ""int_id"": 866, ""route_name"": ""N ZALOG;  arhiv"", ""parent_route_name"": ""B BEŽIGRAD - ZALOG""}, {""route_group_number"": ""20"", ""int_id"": 999, ""route_name"": ""Z ZALOG;  arhiv"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""20"", ""int_id"": 1371, ""route_name"": ""FUŽINE P+R; osnovna"", ""parent_route_name"": ""NOVE STOŽICE P+R - FUŽINE P+R""}, {""route_group_number"": ""20"", ""int_id"": 1372, ""route_name"": ""Z ZALOG; osnovna"", ""parent_route_name"": ""Z NOVE STOŽICE P+R - ZALOG""}, {""route_group_number"": ""2"", ""int_id"": 1551, ""route_name"": ""NOVE JARŠE;  arhiv"", ""parent_route_name"": ""ZELENA JAMA - NOVE JARŠE""}, {""route_group_number"": ""11"", ""int_id"": 1568, ""route_name"": ""ZALOG;  osnovna"", ""parent_route_name"": ""JEŽICA P+R - ZALOG""}, {""route_group_number"": ""9"", ""int_id"": 1586, ""route_name"": ""ŠTEPANJSKO NAS.;  osnovna"", ""parent_route_name"": ""BARJE P+R - ŠTEPANJSKO NAS.""}]"
